open_time,open,high,low,close,volume
2026-03-10 00:54:00+00:00,69096.9,69101.6,69039.7,69039.7,97.766
2026-03-10 00:55:00+00:00,69039.7,69065.0,69029.0,69054.0,111.039
2026-03-10 00:56:00+00:00,69054.1,69109.4,69018.2,69087.4,175.092
2026-03-10 00:57:00+00:00,69087.4,69087.4,69054.3,69069.0,43.155
2026-03-10 00:58:00+00:00,69069.0,69106.0,69054.3,69096.1,46.345
2026-03-10 00:59:00+00:00,69096.0,69126.7,69088.0,69113.1,78.266
2026-03-10 01:00:00+00:00,69113.2,69131.8,69054.8,69109.7,235.922
2026-03-10 01:01:00+00:00,69109.7,69200.1,69105.2,69193.4,166.866
2026-03-10 01:02:00+00:00,69193.4,69217.4,69122.8,69128.1,99.722
2026-03-10 01:03:00+00:00,69128.0,69161.2,69121.8,69136.6,33.221
2026-03-10 01:04:00+00:00,69136.5,69138.0,69056.5,69058.7,52.005
2026-03-10 01:05:00+00:00,69058.7,69086.3,69024.5,69061.0,65.788
2026-03-10 01:06:00+00:00,69060.9,69170.8,69059.2,69148.0,87.316
2026-03-10 01:07:00+00:00,69147.9,69175.4,69147.9,69160.0,58.15
2026-03-10 01:08:00+00:00,69160.0,69175.8,69115.6,69121.2,45.423
2026-03-10 01:09:00+00:00,69121.2,69144.5,69113.3,69128.5,63.923
2026-03-10 01:10:00+00:00,69128.6,69159.0,69107.6,69117.3,57.165
2026-03-10 01:11:00+00:00,69117.3,69150.0,69117.2,69135.7,36.758
2026-03-10 01:12:00+00:00,69135.7,69150.2,69120.0,69132.7,43.862
2026-03-10 01:13:00+00:00,69132.6,69132.7,69107.9,69117.6,37.925
2026-03-10 01:14:00+00:00,69117.6,69117.7,69066.9,69073.2,44.898
2026-03-10 01:15:00+00:00,69073.2,69121.7,69050.0,69055.2,41.715
2026-03-10 01:16:00+00:00,69055.1,69065.6,69018.9,69018.9,70.022
2026-03-10 01:17:00+00:00,69019.0,69035.0,68922.3,68933.9,241.873
2026-03-10 01:18:00+00:00,68933.9,68940.2,68889.0,68927.3,138.369
2026-03-10 01:19:00+00:00,68927.3,68927.3,68862.0,68864.9,59.89
2026-03-10 01:20:00+00:00,68864.9,68864.9,68806.1,68844.1,140.521
2026-03-10 01:21:00+00:00,68844.2,68901.3,68838.2,68901.3,79.362
2026-03-10 01:22:00+00:00,68901.4,68954.9,68889.3,68889.3,109.802
2026-03-10 01:23:00+00:00,68889.4,68946.8,68889.3,68938.5,41.161
2026-03-10 01:24:00+00:00,68938.5,68955.0,68938.4,68953.2,44.869
2026-03-10 01:25:00+00:00,68953.1,69030.8,68940.8,69013.8,78.052
2026-03-10 01:26:00+00:00,69013.8,69032.3,68963.4,68963.4,44.484
2026-03-10 01:27:00+00:00,68963.2,68990.7,68921.1,68921.1,78.097
2026-03-10 01:28:00+00:00,68921.1,68936.8,68920.2,68931.0,28.808
2026-03-10 01:29:00+00:00,68931.0,68951.9,68927.9,68936.5,37.512
